0001ad018982570afcd6523e4d0da838eb7426165a37f2bdb916bf9699b26359,0.0374252
0008c19ab8aaa30f4644c033f149d19294a25830549de692effb494de14ac0ce,0.140461
000cddd7fe23d525fe3924a47a2733ef588cc8cd640881794a03999d0b336362,0.0415004
000a30a6f0c6aebee978a71b18e512630a3c2b94a017f243f0ec23b36cb02d1e,0.0312086
0003a9103982b7e7531b4b54ce98baace063d58e380d19df451e399359e516ec,0.0359321
000181249708428847f044de61811afb9a1ef327be06ef09f02618a60b628d0c,0.0339529
000b2986c95a4b11452ce62c526e8cb490cf0d257355353b18d84b14bd3f8ace,0.0332666
0001de19bd46dd89ffd61bd9f901944c9dcfca1947f811bc4cc2aaf64fb35900,0.217118
0001fc028bf4d9eac52251ff352f0e55fd7b3890c4a4db9e3b522a652dcd93d3,0.0498273
000e1cc6cc48d111ec52530b05efbab86b6e36b069f5a55137f454466999bf58,0.0333602
000a764c53d42f6090a2b43e3a7a13aa6aa12de7444bd0a80324564e0da4d9c6,0.0195974
000957594fc3f290b67d39d39e90376290bdffaa6bc17c759fd4c9b6526f0b86,0.0958042
00086f0a35714e2f10cf98597dc1d72b426e5485446da6c7fb0c657a0385bbb7,0.0621681
0007df64cb172fbe4fc9c21b3bd5a397a692dbdfdc9fb80d82fa979346a3f956,0.0524211
000d490b0f0c31fe4eab278fca3e2ef08d0e14ddc15ea7bc3c5204deb9002742,0.156468
000dfcb495fa9235aa6dcf114cdfb67aab2e06d3d6e0d2a1c881d3c1b495d47a,0.0443934
000fea4e49899c58e66c6f4e41c9bc65ac7e810bee569c30715474539af22219,0.0392996
000302c4bab8bf8d8930c70c3164e2d3216f03291b34be180ef26946d59cd292,0.0380942
000f92021d3a578f6635d9f2a8909287f4ab134fdfcaa5da28a8ecc904e7648a,0.0194363
000e38c9c19394cccdff3e6515b8563df39aae9e0850c20f53e88acdb9450b0c,0.0647372
000d55c00d02d4bfd3df714cf4e4c7f93119b548044f38a66e4a1c35dddda2e0,0.041755
0003ce48901d487eb23213620ce0c54af02db266bb39bdf5e50ba69f35d63de7,0.0234169
000c7d94785433aaa1594138ba801016049d94d27707fdb694f053ad5df585be,0.0224819
000cbd9c569ab6bb2e54cc33ab28aa280d2d2e5533b6d4408f8cc9da439f9610,0.0909232
000ddce70406fdbac313b271106cc4d870d76d413a82765c950b1b148e9dd256,0.0385379
0008eb726f3f5fe6cd27bf180ec9107732a6a2a66ae32323361c5d5254b88013,0.108953
000a28a0542784ba61201be75aa888064adabb64a9dd8e0074ec782391ff16ba,0.0877229
0003d9ca750a6daad5f8f5c94c21ecd2f62c86bc1acf6d1ded21dcd9ee3c5aa9,0.149064
0008495e9253d0991d34492ca4fd5cd9359bed7c38fd71a942123b643063f662,0.0138317
0000456a3d35b43c29fe32d4f5d10e429a462868d70ce2514739fcf311fe5706,0.0485173
0005d85e2d652aa8954aaf5c46c99ee995095cd5b8a2499067b6a12d42ffc89a,0.0359924
0003706b7aa8869b029f449d4eca1124d8012095785123ef9d74efe7f0d88832,0.0471625
0001363ee09a2ff4286087ee56d46e4e11527858d25c479ec261bef3ba731453,0.0283978
0006487dd72caf5b6f51e0a7d4c42edcee02ffd34f8086a86d07265a81d12985,0.0188011
000d391c675232e02b9658219dfd2b49861fcdefcf55bdf75869dd7fe5a4cc57,0.0185611
000ba5fa32990428b992dd916deba55d1bce2f4c81952ef606bd8204c2174adc,0.0686427
0007231c15db248593a8d56b711654eee56b5ea67b8a8bb9f9338b9f4190622b,0.0317884
000d638e252ea9a76c47a9b00b342ab603081a2cf26981f0700c01fcd48ca79d,0.0321791
00031a3dc1dc2094abfb566603aa7cc69809324e911937b7d287276d7ddd2026,0.0608497
000f84d5424e4c2151d75e8e543f6a0055682d8edebd850c89dbc1041dc87e13,0.148305
000ad89fd3b69adfbf8b65142724e951f21c2dd3bdc2f6a963c2c44f8c37799d,0.0265441
00052e09df0e8a20ba05526e32330b06ac917bdf33859aeb75f5f1de4af94294,0.154746
000b6584a43a81caab3e401b05dd9b53bc4f3d33b1287899884d942f70c38f2b,0.0763183
000e6f82a2bdd3df39997ee35402bb0a051b875cf6e3927b35b95d4552008c0b,0.033834
000d2fdd50c776007d75545f120892d47fc0583dea759730a132d3b460f67bbc,0.0433328
0009d92b0431f9bba415184712bd41950d397b489cbd5d7537828ce646e7ecc9,0.0439996
0002e891a0e27eb5a1c5d5a9d592973adeb7adff0d96c0a53d21c0407246db82,0.0379618
000b50924c00cb6e73b339e38f67f27c5218e2007e3458fd45318ae3d55355c5,0.0838803
00038c6b30ac0d91588b9641c0a3e18c1797bbf1aa44b023f9482cf4e07dff8c,0.0855187
000ad9153124ec8554132d23a1fc1f4fce6b97746a22e8497e14671b95b3fa1f,0.0692693
0004b2bb817c669281ee5689e33a7891e607798e99dfd03a985f88841e290e34,0.0308434
000af805fdc46b388e7c6a6ece81d6b378cfe1304f3eedcc11333c8b3fddfb18,0.120211
0009d74d106c579ef8110513049a308c3297366412fd6fec5cae27cb12179af5,0.0632149
00089b6b13f4a50674e688ef093b7099a107445b7eb111b80c49840ff70b50e2,0.0454662
0007d2d032ec7f95a48c3100e7fcd537d1777c78191d3f17a11c92cf521b7752,0.0390567
00056ada80861a6b2fb07a7fd682be9daf6d7087a33baa2c9e9ece1e85114550,0.0420451
0006dcc3f0a83e17769ca10cb0878323cc3feed490bd68c6363d7345acf8acdb,0.0968518
000afd9340724481ecc9daa1c523beb20a1a09a790c3f5bf2ce60b829783650c,0.0376311
0008a1e1557ea6f7632e22ebfaba0e97fc34adaf6ef891c9e54c891ccca95e82,0.131991
00012574b53cecf32d041066ab81be90a4ce4a8c4e73605bef39aac3c4b1b296,0.0854805
00086a476e7155a8795a67d50d8c4169e240eb9e39f2359a51935b9948c3f813,0.0290054
00047cd626ca253cd46b953e7929b82bb9029e03cf9aefe95be676dcb778d078,0.0265559
0001372d469e902dde7382435d39f122cff6d751b5f1bb253a13e18f72570f43,0.0268684
000a64d0adfd3c9f43ba69387650d554b8430eaaca39762a17d2c96466667dfa,0.0469364
000ee74fbbd327c854221fa0953faa2d0d5546f3b369576533617d756ecca25b,0.0380637
000efcc8b56dfec461a2d9d340c80fc640201965decfc8c5bfb3821f4adb1b21,0.0972808
